"wcmoid","wcmograssshare","H_temp_mallard","H_temp_gadwall","H_temp_bwt","H_temp_ns","H_temp_np","H_seasonal_mallard","H_seasonal_gadwall","H_seasonal_bwt","H_seasonal_ns","H_seasonal_np","H_semiper_mallard","H_semiper_gadwall","H_semiper_bwt","H_semiper_ns","H_semiper_np"
11,0.203947368,2.95951237139264,3.83462509042091,6.2890605127603,1.09615899199877,4.32411994976967,0.812362868289041,4.17087477003642,8.08301072185539,1.71998338464433,1.64493056296809,0.0758896303573399,0.420086674844907,3.96676588168189,0.347153676729963,0.284984728173602
12,0.134087537,11.4126159150234,14.8017078191283,24.2721010331383,4.23051584295951,16.6855402256086,3.14365108986835,16.0958864255302,31.2061912397857,6.64001411750771,6.34706050797332,0.293081928058196,1.62127102747673,15.2978537836592,1.33902000117121,1.0988147025774
13,0.221244083,13.5362674801174,17.5597348844514,28.7988056100269,5.0195180137976,19.8004192592665,3.73244805882664,19.0971883995634,37.0338516773715,7.87997227292507,7.53279874702915,0.348021511722165,1.92439436792338,18.1615177909033,1.58975499609153,1.30470150386756
14,0.149502694,3.08747061424367,4.0005790489581,6.55968277591054,1.14331978883475,4.50885468699028,0.847133944539615,4.34920169309791,8.42700276974089,1.79316873178411,1.71441855460898,0.0790655152109478,0.437748991553948,4.13182327582627,0.361596358427828,0.296754322480233
15,0.154516049,9.95485024335779,12.908817900095,21.1679323371621,3.68947200036414,14.5512946864712,2.73994877442012,14.0355485815308,27.2087582406518,5.78948239611136,5.5342527435797,0.255492738323772,1.41348855431381,13.3385708392885,1.16748956490308,0.958066511167983
16,0.151798415,3.63280715149334,4.70747289540378,7.71872653994072,1.34533503411971,5.30547859501882,0.996938285261707,5.11739163607489,9.91572078426491,2.10994227156176,2.01721832981237,0.0930351289550231,0.51505875816143,4.86141321735873,0.425451013847398,0.349150523311767
17,0.276953708,3.95234054377159,5.12276601014607,8.38584870830162,1.4615443012604,5.75243071860288,1.08277542403939,5.55736896006856,10.7539563280713,2.28820759146594,2.1833293354966,0.100516692853737,0.557332015052746,5.24467914175714,0.458965660957679,0.375912389115046
18,0.20582716,4.35728944108205,5.64623887386899,9.26400796906261,1.61469862620147,6.37261818473036,1.1970099873467,6.14293793408961,11.9096683719312,2.53425838139999,2.42467124454956,0.111928255843928,0.619204165607037,5.85121266126519,0.512095161962361,0.420569975920048
19,0.21706364,3.86473084033325,5.00758351945774,8.2175480345986,1.43230948046415,5.65394745253228,1.06168674283448,5.44936423955378,10.5661358111714,2.24838538445332,2.1516386625212,0.0993385568646283,0.549492197333387,5.1942224123706,0.454594237420774,0.373426310327566
20,0.234064786,3.1858484957876,4.12779660823572,6.77194280733494,1.1803332705857,4.65780492461765,0.87478600289261,4.4910510266494,8.70571794874981,1.85250020272729,1.77227115245917,0.0817958764388299,0.452619050401134,4.27642003816649,0.374259538817443,0.307342578602825
21,0.237413017,4.8448831856323,6.27861592493905,10.2992803120894,1.79513364470027,7.08288559686282,1.33108038358087,6.82987865777356,13.2395324035518,2.81721544968657,2.69464207604593,0.124376837210932,0.688198971337895,6.50028658994146,0.568902282370859,0.467097456103197
22,0.229379719,8.94409864131609,11.5962359007321,19.0225006065382,3.31556619117019,13.082134010597,2.46163684091807,12.6138464701224,24.4582954211295,5.20431123032752,4.97716571162111,0.229858800571447,1.27128644899878,12.0056760332371,1.05082020049313,0.862708206306199
23,0.241412644,24.4963340560822,31.8166327292501,52.1873301218405,9.0960763143854,35.8863344945556,6.78812649423927,34.6068882551898,67.163457889003,14.2905986832549,13.656731735881,0.632003915857591,3.49035009084573,32.9291623078222,2.88308760391887,2.3658633011371
24,0.216701173,7.05045202616592,9.13916307161037,14.99105105592,2.61289211263833,10.3088904002827,1.93860928742263,9.93996069119131,19.2703585087488,4.10044315679224,3.92149523609442,0.181040796350375,1.00152709560337,9.45815363655249,0.827809413276709,0.679602284451292
25,0.110442586,3.77876749119126,4.8968125216044,8.02829175335713,1.39928667470163,5.51759282772826,1.03705905139455,5.32308366256278,10.3135443092088,2.19458641245071,2.09788398866394,0.0967435574126883,0.535666931532603,5.05465389248719,0.442361869145589,0.362984623039811
26,0.112663317,4.25486144045071,5.51401735416788,9.04077600118829,1.57575984799011,6.21392434945703,1.16804533215549,5.99449441088204,11.6153666517388,2.47159313141241,2.36282102477482,0.108976498538656,0.60333329403206,5.69370165279167,0.49829467273574,0.408907375301611
27,0.107927316,4.43733564880859,5.75064885805225,9.42815290798442,1.64327466018834,6.47966093833225,1.21810598692567,6.25103834669444,12.1119581568274,2.57725372394738,2.46362314918206,0.113618208570692,0.629055309160655,5.93572206228714,0.519476106201407,0.426254227634629
28,0.118093503,4.75027411936115,6.15653607286072,10.0918493868915,1.75894469782139,6.93429871756741,1.30386319560956,6.6904465837153,12.9617287389843,2.75805492880357,2.63586594482034,0.121541734182417,0.673005647307509,6.34840864140445,0.555592784877839,0.455790228277109
29,0.113364723,13.1472556547691,17.0551767345427,27.9591056385273,4.87310320609995,19.2130002058736,3.62219857067937,18.5360620296036,35.9319461970651,7.64544161868308,7.30500508621562,0.337248591575324,1.86574874541442,17.5942058079139,1.54005272649347,1.26327893266961
30,0.10902812,6.0056827414567,7.78453391490097,12.762258333719,2.22438837494257,8.77065343222108,1.6495336310503,8.46072715390585,16.3945175490739,3.48848364578884,3.33431854277904,0.153795397705357,0.851372871639933,8.03251246873191,0.703001945645026,0.576797300497191
31,0.106955508,7.3804817004003,9.56805407390648,15.6857008467494,2.73392510713094,10.7793076165025,2.02828340007985,10.3987783924442,20.1511164802348,4.287787765719,4.09792228588504,0.189043944522428,1.0463950436174,9.87117686775131,0.863943595035892,0.708796065931241
32,0.115530887,3.53804786753811,4.58484264109941,7.51510970298694,1.30983343579295,5.16340927540472,0.970491149077699,4.98177511902855,9.65024352241955,2.05343581645189,1.96241848582619,0.0904659963522381,0.501009214496923,4.72587361606798,0.413582756356866,0.339275957153243
33,0.153651116,4.16184014153337,5.39368815418312,8.8392605945793,1.54061611809975,6.07180564267841,1.14170051046509,5.85945375126794,11.3491107919866,2.41490919657002,2.30730084140569,0.106356027910178,0.58907526962059,5.55454838578269,0.486106297157438,0.398674814137633
34,0.298378586,8.00369130553659,10.377855436728,16.9948153656406,2.96200620261076,11.6632616240997,2.19730989400067,11.2634313329787,21.8077436413822,4.64014434051726,4.42878243029373,0.204101156459233,1.13078522278174,10.6465780566696,0.931777227258657,0.763437920158854
35,0.247956624,11.7653841666183,15.2621136536086,24.9869688335147,4.35491904782754,17.1429678500095,3.23409778456887,16.5587097642379,32.0609785927158,6.82161069244111,6.50805027000491,0.299955237562939,1.66170402229373,15.6348917216137,1.36843318016538,1.12078277427626
36,0.212710359,3.01416908463239,3.90640875799089,6.39489780728951,1.11454868932221,4.38694096180183,0.825559772141283,4.23844637761148,8.20156825303514,1.74512787006974,1.66528709471941,0.0766571944400787,0.425090450211554,4.00045352426469,0.350076597802942,0.286748911745129
37,0.231234867,27.1541757767374,35.2838299225839,57.763376537134,10.0674288648105,39.6282578320801,7.51339809880996,38.2852374801111,74.1933651770336,15.7855878262293,15.0502169958803,0.695019659020658,3.84509848612887,36.1457714933763,3.16455894804649,2.59086015442365
38,0.176011651,2.92384688838913,3.78843339864511,6.21232936674811,1.08278011717368,4.27048189439886,0.80220444535305,4.11875440191594,7.98088390496536,1.69824497694342,1.62381602675792,0.0748934335315884,0.414612915161906,3.91414174788349,0.342545974958974,0.28114579700158
39,0.159749902,14.8559228131891,19.2748283073803,31.6045905272193,5.50852068228886,21.7234652750391,4.09668776851853,20.9522434930924,40.6268413265553,8.64439029607004,8.26087693537731,0.381574839597773,2.11006756065136,19.904825830111,1.74238253719055,1.42953192387818
40,0.1984375,3.65866475778927,4.74201538458508,7.76407843651073,1.35318599980022,5.32742630708224,1.00292537390424,5.14802897082421,9.96356695940849,2.12004638029607,2.02345712987773,0.0931798197970466,0.51665673812825,4.86304618155697,0.425569218145804,0.3486580970983
41,0.24684777,4.88527351315298,6.3327560336672,10.3647730579614,1.80643643941896,7.10842208985819,1.33856158739507,6.86820793064033,13.2894228248417,2.82767049312025,2.69742371315525,0.124166524921142,0.688523141475562,6.47684226938626,0.566799257322535,0.464128322676824
42,0.223648789,4.15761745272829,5.38913580901275,8.8195995400953,1.5371304215817,6.04806574204303,1.1386602195127,5.84381974552689,11.3060196707024,2.40565570319398,2.29467226124665,0.105601204914848,0.585662397594962,5.50859262883378,0.482057780695041,0.394702751689947
43,0.191877794,17.8398936576386,23.1578905113493,37.9141271167007,6.60796759414998,26.0132541200246,4.91861446257078,25.1357800433684,48.6872908143155,10.3589823031883,9.88097651244567,0.455801335787607,2.52395536986022,23.7381632050918,2.07790867932286,1.70171372735774
45,0.195819026,3.18078517254826,4.12257930454554,6.74626112301163,1.17577447420224,4.62581597829723,0.870673416246986,4.46980418687032,8.64664144001768,1.83981045532101,1.75482636993004,0.0807355686612106,0.447837866990026,4.2117951451815,0.368566783900455,0.301755431266221
46,0.255639098,3.84653095196671,4.98570181152168,8.15957542166766,1.42209857069641,5.59560421981994,1.05334678802254,5.40649345137428,10.4599188616733,2.22563106222727,2.12303304981303,0.0977052771994228,0.541863536670568,5.09703207938331,0.446039935398085,0.365223951068165
47,0.105704219,5.87428682513116,7.61414747926396,12.4818599824326,2.175511222417,8.57700698024587,1.6130232266764,8.27381770924247,16.0310148763402,3.41113129977624,3.26005041466573,0.150346914367175,0.832341300866494,7.85195296388754,0.687195318051849,0.563769325443112
48,0.107106599,3.28704117999815,4.25940109945557,6.98206446097666,1.21692899189546,4.7974670041672,0.901505471253409,4.62802963912258,8.96522879119988,1.90768012516786,1.82325085817116,0.084049886384198,0.465451265363092,4.39105567303006,0.384280290781393,0.31525903198739
49,0.254235558,3.92965407075102,5.09103477175921,8.36323636125402,1.45774486135299,5.76147035760424,1.08070852901403,5.54690092404119,10.764420768575,2.29063809377798,2.19477451140715,0.101447852108977,0.560570614492289,5.30916776950407,0.464674377699299,0.382177522218594
51,0.27632583,8.81479101841715,11.4264067147656,18.7716947123249,3.27198513143882,12.9327937988632,2.42978976893539,12.4504593395705,24.1705696206067,5.14327942308839,4.92738536299438,0.227935432899629,1.25877447917205,11.920014722847,1.0433867170875,0.858101966952251
52,0.206868188,4.13985640206626,5.36613320248069,8.78147103818849,1.53048279213132,6.0215024641482,1.13364539797218,5.81811260645616,11.2557505785935,2.39495646442631,2.28431394654662,0.105112934490109,0.582981907569631,5.48286874662328,0.479805475251842,0.392832225731815
53,0.231485838,4.55043440532035,5.8985565895186,9.65303363961456,1.68238474592554,6.61934987288291,1.24634828964453,6.39571821345845,12.3737610042152,2.6328374097979,2.51124648249328,0.115569427885506,0.640928816783422,6.02808046130099,0.527521647431428,0.431908629509735
54,0.172705507,9.14545143926567,11.8581131850528,19.443437015216,3.388892207866,13.3643120332509,2.51549912753574,12.8892296509798,24.9833354045169,5.31596619976464,5.08120950804553,0.234520487683244,1.29758503780993,12.2442069635242,1.07168190543494,0.879363456427731
55,0.141101765,6.93700713374153,8.99256618982799,14.7424626554001,2.56952466695551,10.1311176643045,1.90575729695035,9.77199559179952,18.9359940887795,4.02924251303747,3.85089476142912,0.177639353023967,0.983240183713632,9.27629035837398,0.81187151672893,0.666082467528961
56,0.19262094,6.51064676279193,8.4377122122672,13.856363677178,2.41519630565679,9.54186008418301,1.79178307394012,9.18856196683056,17.8297148614964,3.79401638992873,3.63343160950878,0.16793140606724,0.927986408144752,8.78243885984099,0.768697074285683,0.631936685507836
57,0.189717596,3.24539246994505,4.20435917922468,6.90470637579185,1.20350792743518,4.7550426130456,0.891874801412375,4.578739889742,8.88313294656107,1.89030105467098,1.8106317055424,0.0836496365438178,0.462381924020079,4.37713033308176,0.383089758341704,0.314976424967075
58,0.255433103,3.28136447920838,4.25129526405141,6.97736469037449,1.21615093399275,4.80132542871154,0.901140873509517,4.62622108348488,8.97057859996239,1.90887755089554,1.82702826010169,0.0843558167673726,0.466552597471387,4.41162939519427,0.386099784820094,0.31720884910412
59,0.208578143,6.04713443158036,7.83751428310529,12.8581157367779,2.24113855864676,8.84388481752054,1.66211133524183,8.52503959739174,16.5284233072829,3.51703604564959,3.36432820223366,0.155319988825135,0.859158880199646,8.11677099398568,0.710397639524575,0.583337504741514
60,0.233369099,6.22657195537448,8.0700767094126,13.2419219856466,2.30804601279966,9.10976977648186,1.71198105798611,8.78028035929838,17.0258738671471,3.62289867279799,3.46627408649034,0.160068273876687,0.885260974318717,8.36588924368387,0.732208915669048,0.601367395992183
61,0.247762747,2.89715101043572,3.75343587348426,6.1592063360439,1.07354130158962,4.23744999754993,0.795349833997311,4.08363082438723,7.91716309232187,1.68471530437285,1.61217594394839,0.0744173767631562,0.411672002827464,3.89153439535146,0.340576757981398,0.279754416961888
62,0.249182926,5.21140957759823,6.75358046178718,11.0808977823702,1.93137862361393,7.62231803320513,1.4319149378588,7.34636760071172,14.2434579848832,3.0308475305083,2.89964582448818,0.133869630900584,0.740469599425687,6.99722699423629,0.612404755391128,0.502933628868047
63,0.144045175,3.8611710502074,5.00382297038687,8.20000379059092,1.42919652047019,5.63231127629765,1.0587629985161,5.43431809190137,10.5249940986236,2.23955177171268,2.13964056915995,0.0986105805684744,0.546179216850458,5.15001564465121,0.450700318420626,0.369615138408034
64,0.170546719,3.22270330767485,4.17616198580192,6.8434099593235,1.19275167814866,4.70032682834995,0.883546149657739,4.53590752045723,8.78440298168456,1.86918814702353,1.78577362316986,0.0822972065304162,0.455882470802032,4.29832789187085,0.376160030764369,0.308477970761504
65,0.167779367,9.95192759987859,12.9059111261528,21.1471435943478,3.68577031935027,14.5233095181728,2.7358773529926,14.0152027750316,27.151954312789,5.77728537952851,5.51754630565208,0.254473120434398,1.40879535461176,13.2768263196604,1.16204705798648,0.952726718470814
66,0.154013838,6.08451683612144,7.88711088653767,12.9242276831494,2.2525880587201,8.876568284686,1.66987268929867,8.56487780920506,16.5896296350602,3.52995462601724,3.37195082082415,0.155440648939881,0.860801451479586,8.11491435499931,0.710201051828806,0.582357874059535
67,0.239038076,6.89425071965073,8.93486404575921,14.6780369746582,2.55844115673778,10.1120677157446,1.89851615366147,9.73456193700753,18.8951853805085,4.02076612502884,3.85214802710874,0.178129680285417,0.983949643853267,9.31800670048703,0.815592423364146,0.670765611886194
68,0.261528874,2.76298949296127,3.57902415820872,5.87979097361587,1.0248723559274,4.05090391510268,0.759407101582033,3.89932683232353,7.56687870611845,1.61022631985028,1.54301779598227,0.0713129892231417,0.394063296902525,3.73297343740558,0.326713903199145,0.268736572123459
69,0.139670319,3.24878395673307,4.20995051402639,6.89847534725528,1.20234742631129,4.73782549583168,0.890434603818768,4.57122725907301,8.85241469967162,1.88365705118652,1.79947558019635,0.0829155072389025,0.45930137119365,4.33039223937568,0.378965713175051,0.310757986708065
70,0.220407319,3.33870570546527,4.32616588457206,7.09294822735847,1.2362617589426,4.87471832105651,0.915711516187547,4.70088205942185,9.10770903623808,1.93800623022228,1.85262504976619,0.0854312977063996,0.472954713286947,4.46387217733987,0.390656555510421,0.320557775447817
71,0.260301918,3.82694061788346,4.95832805477231,8.13865569181351,1.41856733060121,5.60110717274149,1.0511460790604,5.39532785187607,10.4631335007675,2.22648000216647,2.13121370979601,0.0984146583084874,0.544193366710474,5.14686477623498,0.450453740985693,0.370118265912876
72,0.157934656,13.9752825313576,18.1280254378263,29.7624593954268,5.18763056942467,20.4891371663362,3.85788793858871,19.7344426199516,38.3041262517061,8.15045653058644,7.80085564192274,0.360807232979288,1.99276678959361,18.8434349293125,1.64954209201937,1.35543351461814
73,0.097852029,6.19572046551739,8.0309726274712,13.164516715738,2.29449016823001,9.04533557474169,1.70080971897849,8.72320486004126,16.9011048863278,3.59625877103945,3.43665378312751,0.158471301848604,0.877253282646515,8.27535877907613,0.724254847711796,0.594119314726156
74,0.215219641,8.08792257199069,10.4852553975846,17.1981239984942,2.99757317797082,11.8258002526929,2.22462509670323,11.4026063231178,22.1063711228125,4.70386969540744,4.49809899294888,0.207673164639032,1.14878450273787,10.8472705557459,0.949407485766886,0.779358008544475
75,0.209567723,37.0006922849484,48.1258610456429,78.9235514631723,13.756033569046,54.2577176189663,10.3034419387009,52.3172732339364,101.594305566212,21.6168944826981,20.6418723595578,0.956536175788094,5.27673069054044,49.7357675416778,4.35562873350493,3.57232805949068
76,0.102672431,6.68201461039702,8.66186291452789,14.1974653515057,2.47452051690184,9.75404211482578,1.8344859537146,9.40735153529909,18.2258883162141,3.87812980002131,3.7055646557542,0.170865460635029,0.945893354613085,8.92127776761228,0.780790111669217,0.640423040814541
77,0.236216902,11.0999940397328,14.3919923373988,23.6516586928561,4.12262175905739,16.3015069326193,3.06368762213358,15.6860339817151,30.4649787443637,6.48265285627177,6.21240591455825,0.287552143954658,1.58707419937703,15.0363277691211,1.3162488302589,1.08287789362018
78,0.177219048,12.2657738443738,15.9055795576709,26.1406880097569,4.55648161755117,18.0183173248369,3.38695867157041,17.3341445524974,33.6701406157519,7.1646540673298,6.86611421551785,0.317847704716342,1.75393481511373,16.6181619392608,1.45475980234224,1.19687951995663
79,0.19623584,6.15245318439733,7.97276353835633,13.0971866663744,2.28289059865695,9.02260051090126,1.69319533491137,8.6839909411276,16.8546715801077,3.58657215954981,3.43612571900632,0.158851657170985,0.877514424056909,8.31030456956383,0.727377502370477,0.598201569048099
80,0.097441146,4.22684260053178,5.47775074241948,8.97803735557807,1.56480796835473,6.16776461144608,1.15903889626095,5.94830792371955,11.522043396212,2.45171082513352,2.34269094577108,0.107977632901267,0.597910660825235,5.6395752637022,0.493550591099793,0.404819971984128
81,0.269504192,7.70884797096405,9.9960265189722,16.3558842811362,2.85058090032095,11.2130899466445,2.11303635686721,10.8326692295337,20.95861726075,4.45938393542069,4.25199425369136,0.195707157253209,1.08509278899458,10.2018197088606,0.89281631435396,0.730779078135187
82,0.13926355,10.3503130589935,13.4222258672485,22.0037105411027,3.83511256775699,15.1200965359133,2.84660782711212,14.5802596488925,28.2581336456037,6.01271139410416,5.7454405376209,0.265118133003515,1.46686672950106,13.836677638408,1.21108299961047,0.993465046289213
83,0.188916615,3.38871094685905,4.39097952733262,7.19900109801203,1.25474504139135,4.94739220272303,0.929272062024948,4.7704160800733,9.24219074659455,1.96661983751925,1.87989579192888,0.0866793915805855,0.479863080600442,4.52891241629064,0.396348543507732,0.325214400672999
84,0.122950024,8.00927615163531,10.3846328127561,17.011056855843,2.96486113704351,11.6785497811761,2.19859347729052,11.2699032465662,21.8254973392786,4.64395557155084,4.4339486038136,0.204344992333528,1.13174386272658,10.6618713668626,0.933127823828063,0.764808587071666
85,0.097260274,8.11020248127822,10.5155827133559,17.2255863362915,3.00225150208524,11.8258116622121,2.22620494823298,11.4110752827801,22.099006025298,4.70214914769689,4.48948676869917,0.206896113165892,1.14584779807248,10.7948038040294,0.944764015933876,0.774342903636722
87,0.149937656,3.59527231525448,4.65951101863023,7.63034298734794,1.32988289146138,5.23647622002318,0.984860777094552,5.05539623391623,9.78525724997424,2.0821135371728,1.98755892768552,0.091518033743367,0.507248135459133,4.77686725236472,0.41803049856295,0.342534229473513
88,0.145569025,7.90744002815312,10.2530036285292,16.7884995893499,2.92603830236699,11.5200035176671,2.16962565964926,11.121897623664,21.5314786974173,4.58135104886355,4.37206832405882,0.201396463778949,1.11589018849761,10.5045792683859,0.919343681639709,0.753146229352935
89,0.067443797,3.54916359590953,4.59968803626467,7.53275875766986,1.31287682467367,5.169806183434,0.972080935117875,4.98987035947289,9.6587705878143,2.05520275489858,1.96198438967869,0.0903315914567355,0.500642778168032,4.71515924356455,0.412630821686377,0.338129180488857
90,0.061517783,3.48128102005103,4.51169548814567,7.388442724558,1.28772309644702,5.07058079424259,0.953414854332623,4.89415681937183,9.47323592292289,2.01572393368315,1.92423438684322,0.0885885854157687,0.490998913416756,4.62410708884084,0.404661712824429,0.331587935041531
91,0.05417352,3.10191923990301,4.01986179912895,6.58319160326135,1.14737767800875,4.51809519798843,0.849379163323559,4.36063159811886,8.44051884419038,1.79598727077179,1.71454923513819,0.0789323353595691,0.437480400208088,4.12039525403855,0.360578991262175,0.295477518217525
92,0.06088432,4.83766514266053,6.27049288807506,10.2682371163532,1.78963687130169,7.04654363799118,1.32551240193012,6.80134603261361,13.165429411667,2.8013242725236,2.67389726813949,0.1231150995895,0.682292743939092,6.42478474723184,0.562255189179784,0.460683890079878
93,0.053844564,3.03396188762661,3.93179068252468,6.43852372295202,1.1221615059274,4.4184291763652,0.830643295252265,4.26452960707622,8.25399388696299,1.75629586211075,1.67652124475686,0.077173459984319,0.427757581354678,4.02837415001078,0.352524766496123,0.288853679473126
94,0.051651836,4.28859223186914,5.55844034168592,9.10233829947512,1.58643448534387,6.2465295029094,1.17473980074708,6.02875244966661,11.6696198837456,2.48305711224955,2.37018502887955,0.109122048907363,0.604760587651057,5.6950582929897,0.498389306357981,0.408365454719901
95,0.099588635,8.97801686436705,11.6424490057388,19.063133162246,3.32247750942265,13.0803074823137,2.46390680401157,12.6262236312325,24.4447207936252,5.20118149806501,4.96319603029149,0.228625119912594,1.26661855243908,11.9226133294412,1.0434682253944,0.854778788331417
96,0.274536221,4.08989008428768,5.29922252324523,8.697944140204,1.51605017846157,5.98583930899064,1.12360899011138,5.76676062674584,11.1834239914885,2.3797468506472,2.2778338123743,0.105191261790928,0.581681299986775,5.50092996539863,0.481443528800324,0.395567405911397
97,0.29692691,3.46286644448665,4.48651834672557,7.36271890973819,1.28331415468445,5.06579146144569,0.950711205814426,4.88039678808632,9.46266926654507,2.0135826973346,1.92696771379259,0.0889605874418527,0.49201435557726,4.65185626747248,0.407124271631476,0.334434934962244
98,0.277145359,12.2950488036107,15.945514711875,26.1706602244221,4.56153227332201,18.0086536825515,3.38916698119464,17.346972459569,33.6564762090422,7.16150140063222,6.85192160523108,0.316742549184438,1.75004516711462,16.5416756220302,1.44797598090377,1.18935329041927
99,0.25917079,37.3862405832657,48.6279657606318,79.799631660852,13.9089818748511,54.9033022407108,10.4215886546747,52.9006885614341,102.787460103804,21.8712252031238,20.8998963765046,0.969376673890811,5.34331602553707,50.423342705679,4.41605359412644,3.62458837598818
100,0.180324719,8.7379276211607,11.3273395250984,18.596992233611,3.24147524636171,12.8021893041446,2.40574874351102,12.3279160399924,23.9195872518481,5.08979200217252,4.87237398483589,0.225178832714758,1.24426705235028,11.7695597764357,1.03018693423622,0.846588895253332
101,0.255385232,5.17062955868474,6.70026213973747,10.9979718459641,1.916946262909,7.56894471659121,1.42094929228616,7.2901836139044,14.139089463412,3.00867015742684,2.87979365636374,0.133004049850063,0.735336029373801,6.95437018129056,0.608663878005641,0.500098331593719
102,0.207200909,13.9308825518722,18.0701670029148,29.6635772565173,5.17037436151469,20.417201013465,3.84362174787975,19.6620138945558,38.1584754995708,8.11943521523417,7.7697600962839,0.359298563411781,1.98449151731806,18.7624061719514,1.6424378812573,1.34934974218498
103,0.207235479,8.43693588811953,10.9369285200588,17.9523957914291,3.12910339200564,12.3552669082543,2.32175887712821,11.8988096967075,23.0825257934911,4.91165801305576,4.7007306918907,0.217188113250027,1.20033832411255,11.3504365153527,0.993486479630599,0.816230478621891
104,0.111430921,3.19014439674208,4.13368060655222,6.77587603437272,1.18099047687814,4.65551190730534,0.87438310798321,4.48892147161582,8.69534702613747,1.85025197824449,1.76826691997504,0.0814999304642958,0.45127315491364,4.25770846136589,0.372609827109701,0.30566738887786
105,0.111581921,5.79445923203372,7.51084184635944,12.3067008704906,2.14495294287373,8.45147475236114,1.58936460954066,8.15270483727198,15.7897740428,3.35975887553999,3.20905121803015,0.14788939128016,0.819008735705006,7.72040253575204,0.675668355402198,0.553983299000259
106,0.093914807,3.77063396967905,4.8864483542923,8.00631240970823,1.39543058833913,5.49799098087561,1.03319864993713,5.3032439635838,10.2694727180558,2.18517173998262,2.08721954662948,0.0961551402853078,0.532614795916875,5.02101439735385,0.439407340578595,0.360272721618162
107,0.119521143,6.04778699695135,7.8393056593025,12.8459416449931,2.23894280933322,8.82259927596678,1.65904137205482,8.50941799503506,16.4819111396158,3.50703354516217,3.34998635667479,0.154402353292938,0.854965360075439,8.06061269447705,0.705448578757713,0.578448511423065
108,0.189355918,3.38356761013156,4.3855966936996,7.17456958624878,1.25041188411123,4.91764450214242,0.925652268801074,4.75173239933223,9.18981127332728,1.95536679974181,1.86434432865147,0.0857360463676376,0.475663336156778,4.47133498473619,0.391275784715924,0.320228428196182
109,0.199837778,5.66143610177428,7.3397102701835,12.0099733328915,2.09315817728174,8.23432902602281,1.55110449392659,7.95687755237924,15.3936030290433,3.27535424706277,3.1235064131344,0.143736869638398,0.79716612251778,7.49531568074349,0.655930841042162,0.536951932838809
